Virtual User Script started at : 6/3/2014 4:59:43 PM	[MsgId: MMSG-15967]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "EX39 5DJ"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01253-528327"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01241-964675"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "dewitt.julio@hotmail.com"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.rittenhousemotorco.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0030 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Dewitt"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Julio"	[MsgId: MMSG-13992]
Action.c(96): New Customer Dewitt Julio is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 7.	[MsgId: MMSG-15965]
Starting iteration 8.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Charisse".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Spinello".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Modern Plastics Corp".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 9165 Primrose St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Darnall Ward".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Yorkshire, South".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = S4 7WN".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01719-831436".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01207-428520".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = charisse_spinello@spinello.co.uk".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.modernplasticscorp.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0030 Wasted Time: 0.0025).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Charisse"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Charisse"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Spinello"	[MsgId: MMSG-13992]
Action.c(89): Charisse Spinello Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 17:00:58.821"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Charisse"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Spinello"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Modern Plastics Corp"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "9165 Primrose St"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Darnall Ward"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "Yorkshire, South"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "S4 7WN"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01719-831436"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01207-428520"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "charisse_spinello@spinello.co.uk"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.modernplasticscorp.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0030 Wasted Time: 0.0030).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Charisse"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Spinello"	[MsgId: MMSG-13992]
Action.c(96): New Customer Charisse Spinello is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 8.	[MsgId: MMSG-15965]
Starting iteration 9.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Mee".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Lapinski".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Galloway Electric Co Inc".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 9 Pengwern St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Marldon".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Devon".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = TQ3 1SA".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01578-287816".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01939-815208".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = mee.lapinski@yahoo.com".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.gallowayelectriccoinc.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0040 Wasted Time: 0.0033).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Mee"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Mee"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Lapinski"	[MsgId: MMSG-13992]
Action.c(89): Mee Lapinski Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 17:01:08.852"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Mee"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Lapinski"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Galloway Electric Co Inc"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "9 Pengwern St"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Marldon"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "Devon"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "TQ3 1SA"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01578-287816"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01939-815208"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "mee.lapinski@yahoo.com"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.gallowayelectriccoinc.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0034 Wasted Time: 0.0034).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Mee"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Lapinski"	[MsgId: MMSG-13992]
Action.c(96): New Customer Mee Lapinski is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 9.	[MsgId: MMSG-15965]
Starting iteration 10.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Peter".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Gutierres".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Niagara Custombuilt Mfg Co".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 4410 Tarlton St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Prestatyn Community".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Denbighshire".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = LL19 9EG".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01842-767201".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01859-648598".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = peter_gutierres@yahoo.com".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.niagaracustombuiltmfgco.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0034 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Peter"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Peter"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Gutierres"	[MsgId: MMSG-13992]
Action.c(89): Peter Gutierres Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 17:01:18.883"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Peter"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Gutierres"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Niagara Custombuilt Mfg Co"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "4410 Tarlton St"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Prestatyn Community"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "Denbighshire"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "LL19 9EG"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01842-767201"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01859-648598"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "peter_gutierres@yahoo.com"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.niagaracustombuiltmfgco.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0034 Wasted Time: 0.0034).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Peter"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Gutierres"	[MsgId: MMSG-13992]
Action.c(96): New Customer Peter Gutierres is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 10.	[MsgId: MMSG-15965]
Starting iteration 11.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Octavio".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Salvadore".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Practical Periphrals".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 6949 Bourne St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Lye and Stourbridge North Ward".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = West Midlands".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = DY5 2QP".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01552-709248".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01743-139456".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = octavio.salvadore@yahoo.com".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.practicalperiphrals.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0032 Wasted Time: 0.0026).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Octavio"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Octavio"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Salvadore"	[MsgId: MMSG-13992]
Action.c(89): Octavio Salvadore Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 17:01:28.915"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Octavio"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Salvadore"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Practical Periphrals"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "6949 Bourne St"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Lye and Stourbridge North Ward"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "West Midlands"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "DY5 2QP"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01552-709248"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01743-139456"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "octavio.salvadore@yahoo.com"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.practicalperiphrals.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0028 Wasted Time: 0.0028).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Octavio"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Salvadore"	[MsgId: MMSG-13992]
Action.c(96): New Customer Octavio Salvadore is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 11.	[MsgId: MMSG-15965]
Starting iteration 12.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Martha".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Teplica".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Curtin, Patricia M Esq".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 148 Rembrandt St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Warlingham".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Surrey".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = CR6 9SW".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01677-684257".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01583-287367".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = mteplica@teplica.co.uk".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.curtinpatriciamesq.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0048 Wasted Time: 0.0041).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Martha"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Martha"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Teplica"	[MsgId: MMSG-13992]
Action.c(89): Martha Teplica Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 17:01:38.946"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Martha"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Teplica"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Curtin, Patricia M Esq"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "148 Rembrandt St"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Warlingham"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "Surrey"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "CR6 9SW"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01677-684257"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01583-287367"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "mteplica@teplica.co.uk"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.curtinpatriciamesq.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0029 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Martha"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Teplica"	[MsgId: MMSG-13992]
Action.c(96): New Customer Martha Teplica is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Action was aborted.	[MsgId: MMSG-10694]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
Vuser 0 (thread 4428), ended OK."	[MsgId: MMSG-10695]
