Virtual User Script started at : 6/3/2014 4:48:56 PM	[MsgId: MMSG-15967]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01907-538509"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01340-713951"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "lura@hotmail.com"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.bizerbausainc.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0029 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(96): New Customer Lura Manzella is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 7.	[MsgId: MMSG-15965]
Starting iteration 8.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Yuette".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Klapec".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Max Video".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 45 Bradfield St #166".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Parwich".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Derbyshire".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = DE6 1QN".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01903-649460".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01933-512513".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = yuette.klapec@klapec.co.uk".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.maxvideo.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0033 Wasted Time: 0.0028).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(89): Yuette Klapec Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 16:50:11.797"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Max Video"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "45 Bradfield St #166"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Parwich"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "Derbyshire"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "DE6 1QN"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01903-649460"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01933-512513"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "yuette.klapec@klapec.co.uk"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.maxvideo.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0032 Wasted Time: 0.0031).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(96): New Customer Yuette Klapec is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 8.	[MsgId: MMSG-15965]
Starting iteration 9.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Fernanda".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Writer".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = K & R Associates Inc".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 620 Northampton St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Wilmington".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Kent".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = DA2 7PP".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01630-202053".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01687-879391".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = fernanda@writer.co.uk".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.krassociatesinc.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0035 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Fernanda"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Fernanda"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Writer"	[MsgId: MMSG-13992]
Action.c(89): Fernanda Writer Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Abort was called from an action.	[MsgId: MMSG-10447]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
Vuser 0 (thread 4456), ended OK."	[MsgId: MMSG-10695]
