Virtual User Script started at : 6/3/2014 4:48:56 PM	[MsgId: MMSG-15967]
Action.c(60): Notify: Parameter Substitution: parameter "_VTS_ID" =  "10_03-Jun-2014 16:50:01.768"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "password" =  "6697"	[MsgId: MMSG-13992]
Action.c(65): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0035 Wasted Time: 0.0034).	[MsgId: MMSG-16871]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(89): Lura Manzella approved, username is [Lura_Manzella]	[MsgId: MMSG-17999]
Action.c(95): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 8.	[MsgId: MMSG-15965]
Starting iteration 9.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "address = 45 Bradfield St #166".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "first_name = Yuette".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = DE6 1QN".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "_VTS_ID = 10_03-Jun-2014 16:50:11.797".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Klapec".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Max Video".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Parwich".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = Derbyshire".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01903-649460".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = yuette.klapec@klapec.co.uk".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01933-512513".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.maxvideo.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0078 Wasted Time: 0.0072).	[MsgId: MMSG-16871]
Action.c(79): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(82): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(82): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(82): Yuette Klapec Awaiting approval	[MsgId: MMSG-17999]
Action.c(86): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(57): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(60): Notify: Parameter Substitution: parameter "_VTS_ID" =  "10_03-Jun-2014 16:50:11.797"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(60): Notify: Parameter Substitution: parameter "password" =  "6823"	[MsgId: MMSG-13992]
Action.c(65): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0028 Wasted Time: 0.0028).	[MsgId: MMSG-16871]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Yuette"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Klapec"	[MsgId: MMSG-13992]
Action.c(89): Yuette Klapec approved, username is [Yuette_Klapec]	[MsgId: MMSG-17999]
Action.c(95): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Abort was called from an action.	[MsgId: MMSG-10447]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
Vuser 0 (thread 5024), ended OK."	[MsgId: MMSG-10695]
